code,name,code_postal,latitude,longitude,score
26242,le poet en percip,26170,44.2484174261,5.39418333523,0
26246,ponet et st auban,26150,44.7786630225,5.31353103618,0
26247,ponsas,26240,45.1572964733,4.84232290007,0
26248,pontaix,26150,44.7530320262,5.25667519527,0
26250,pont de l isere,26600,45.015193999,4.88159850923,0
26253,poyols,26310,44.5978410842,5.41795435334,0
26254,pradelle,26340,44.6207509256,5.28093626176,0
26256,propiac,26170,44.276584707,5.20940872423,0
26258,puy st martin,26450,44.6239658602,4.97170950071,0
26283,rottier,26470,44.4781523568,5.41659304244,0
26287,roynac,26450,44.648273557,4.93406395958,0
26289,saillans,26340,44.6950992434,5.18821011414,0
26311,st laurent en royans,26190,45.0096991551,5.34660172162,0
26318,st may,26510,44.4246891734,5.32934515143,0
26320,st nazaire en royans,26190,45.0573449267,5.24447209111,0
26323,st paul les romans,26750,45.0586462417,5.12685510741,0
26330,st sorlin en valloire,26210,45.2782053024,4.95829922451,0
26331,st thomas en royans,26190,45.049388788,5.29226972009,0
26333,st vallier,26240,45.1794682912,4.8198371003,0
26340,sederon,26560,44.1975046499,5.55416093649,0
26341,serves sur rhone,26600,45.1418386958,4.83109226677,0
26362,valence,26000,44.9229811667,4.91444013136,0
26364,vassieux en vercors,26420,44.8802743526,5.3741063802,0
26365,vaunaveys la rochette,26400,44.7780399465,5.03229421632,0
26374,villebois les pins,05700,44.3195776951,5.59771630114,0
26378,volvent,26470,44.5680273375,5.35010817768,0
26381,jaillans,26300,45.0288659081,5.16948509567,0
26382,st vincent la commanderie,26300,44.9323647343,5.12947887915,0
27004,aigleville,27120,49.0059752091,1.42580857291,0
27009,ambenay,27250,48.8402151816,0.73972567335,0
27016,les andelys,27700,49.2459086784,1.42805086604,0
27038,les barils,27130,48.7252205742,0.8185826173,0
27043,les baux de breteuil,27160,48.8665244592,0.801607378601,0
27055,berengeville la campagne,27110,49.1133913572,1.05847119892,0
27061,berthouville,27800,49.1711234427,0.622865365942,0
27064,berville sur mer,27210,49.4308635089,0.357667188037,0
27067,bezu st eloi,27660,49.304670197,1.68309214752,0
27077,boissey le chatel,27520,49.2718051513,0.781442206023,0
27083,bonneville aptot,27290,49.2595144093,0.751526070144,-1
27110,brestot,27350,49.3428492268,0.68056972384,0
27111,bretagnolles,27220,48.946568834,1.34129302634,0
27118,brosville,27930,49.1097913222,1.11344092166,0
27125,calleville,27800,49.1904141623,0.7558527668,0
27126,campigny,27500,49.317818102,0.561573922841,0
27142,champenard,27600,49.1071396766,1.32806618446,0
27149,la chapelle hareng,27230,49.1113997335,0.417172283408,0
27153,chauvincourt provemont,27150,49.2808952315,1.64529134367,0
27154,chavigny bailleul,27220,48.8800655781,1.19622692013,0
27167,conde sur risle,27290,49.3076008928,0.608409242024,0
27171,le cormier,27120,48.9848531397,1.29682786078,0
27176,coudray,27150,49.3432979436,1.49682466931,0
27190,croisy sur eure,27120,49.0260942354,1.34202925312,0
27203,douains,27120,49.0439101379,1.43121534978,0
27206,droisy,27320,48.7975773096,1.1258906091,0
27214,ecouis,27440,49.3066926655,1.42999721744,0
27215,ecquetot,27110,49.1695457019,1.01305919876,0
27222,epreville en lieuvin,27560,49.2051733652,0.538408171627,0
27238,ferrieres haut clocher,27190,49.0203824794,0.987492004365,1
27239,ferrieres st hilaire,27270,49.0283010242,0.570153150904,0
27251,fontaine l abbe,27470,49.0883291785,0.687966226442,0
27267,freneuse sur risle,27290,49.2462632726,0.671497425624,0
27281,gaudreville la riviere,27190,48.9601606074,1.0298861236,0
27282,gauville la campagne,27930,49.0492815413,1.08358712088,0
27285,giverny,27620,49.0819438915,1.53288773518,0
27288,glos sur risle,27290,49.2723717396,0.68457116182,0
27290,goupil othon,27170,49.1218249959,0.765958514912,0
27295,grand camp,27270,49.0440587541,0.533720192611,-1
27307,guiseniers,27700,49.2141853933,1.47845934906,0
27310,hacqueville,27150,49.2818666204,1.55751068434,0
27322,la haye malherbe,27400,49.2372337967,1.06625693496,0
27330,herqueville,27430,49.2438082894,1.2734536146,0
27335,heudreville sur eure,27400,49.1320841365,1.18870983275,0
27337,heuqueville,27700,49.2872109169,1.32070670028,0
27341,l hosmes,27570,48.7896934052,1.03144650872,0
27345,la houssaye,27410,48.9981469161,0.800464578361,0
27347,huest,27930,49.0369994127,1.20781487064,0
27349,illeville sur montfort,27290,49.3191305181,0.709396511927,1
27363,le landin,27350,49.4067670559,0.803595521754,0
27375,louviers,27400,49.2206099164,1.15340030158,0
27384,manneville la raoult,27210,49.3687031435,0.327624616931,0
27395,melicourt,27390,48.912160796,0.502460109315,1
27396,menesqueville,27850,49.3574004646,1.40684415026,0
27397,menilles,27120,49.0388433559,1.37049652274,0
27401,le mesnil fuguet,27930,49.0730545444,1.11399083502,0
27411,moisville,27320,48.8482003064,1.16604585189,0
27417,morgny,27150,49.377611169,1.57826158903,0
27420,mouflaines,27420,49.2445398768,1.55531520317,0
27433,neuville sur authou,27800,49.204972332,0.628757401036,0
27437,nojeon en vexin,27150,49.3291573194,1.55624296003,0
27444,le noyer en ouche,27410,49.0060440557,0.761580792819,0
27455,piencourt,27230,49.1715184928,0.407698895643,1
27457,piseux,27130,48.772122079,0.965747838797,0
27466,le plessis ste opportune,27170,49.0701628802,0.85595391396,0
27468,pont authou,27290,49.2423269123,0.702222226343,0
27470,pont st pierre,27360,49.3427460262,1.28756480304,0
27472,portes,27190,49.0251871299,0.948263813504,0
27475,la poterie mathieu,27560,49.2525189802,0.522008481634,0
27480,puchay,27150,49.3540348,1.52612367067,0
27483,quatremare,27400,49.1841622689,1.08114735197,0
27486,quittebeuf,27110,49.1073075931,1.00532238081,0
27507,st andre de l eure,27220,48.9026554238,1.27831847187,0
27511,st aubin d ecrosville,27110,49.1431219204,0.986919369779,0
27518,st aubin sur quillebeuf,27680,49.4493583444,0.52491272728,0
27522,st christophe sur conde,27450,49.2853748479,0.600693146112,0
27527,st cyr de salerne,27800,49.1855526702,0.65343557534,0
27529,st cyr la campagne,27370,49.2504333852,1.01944802807,0
27535,st elier,27190,48.9837315688,0.961361003567,0
27541,le mesnil st jean,27560,49.210758804,0.56657576286,0
27543,st georges motel,27710,48.7922570884,1.35958388782,0
27547,st germain la campagne,27230,49.0522921876,0.412852228157,0
27552,st jean du thenney,27270,49.0154059263,0.458622529157,0
27560,st luc,27930,48.9736657666,1.23335452626,0
27563,st mards de blacarville,27500,49.376852376,0.508559393935,0
27579,st ouen de pontcheuil,27370,49.2347786793,0.950431640532,0
27612,st vincent des bois,27950,49.0600942614,1.39380009269,0
27624,surville,27400,49.2013129731,1.10240662519,0
27633,les thilliers en vexin,27420,49.2364605708,1.60505156907,0
27635,le thuit,27700,49.2597517999,1.367256434,0
27638,le thuit de l oison,27370,49.2568957879,0.939183220001,0
27652,tourneville,27930,49.0948484016,1.10594742714,0
27656,toutainville,27500,49.3566331529,0.458677731967,0
27661,la trinite de thouberville,27310,49.3649602642,0.877572204781,0
27663,le troncq,27110,49.1928851454,0.916869342267,0
27665,trouville la haule,27680,49.4202682765,0.579988906072,0
27667,valailles,27300,49.1179826401,0.617010373701,0
27672,vascoeuil,27910,49.4459502042,1.38564792564,0
27673,vatteville,27430,49.2802915027,1.28490028492,0
27678,les ventes,27180,48.9558529022,1.06594660384,0
27679,verneuil d avre et d iton,27160,48.7377022151,0.924765167388,0
27682,vesly,27870,49.2426057527,1.6415768761,0
27685,la vieille lyre,27330,48.9215744552,0.750049343604,0
27691,villers sur le roule,27940,49.1911682593,1.3195023232,0
27696,villiers en desoeuvre,27640,48.9578709877,1.48073443882,0
27698,vitot,27110,49.1678035757,0.887186611829,0
28013,aunay sous auneau,28700,48.4428553048,1.81371743832,0
28022,bailleau l eveque,28300,48.4875827521,1.39655721577,0
28028,bazoches en dunois,28140,48.0945521285,1.57159369016,0
28030,beauche,28270,48.6775239767,0.979954691565,-1
28031,beaumont les autels,28480,48.239618229,0.952240810191,-1
28032,beauvilliers,28150,48.3006109163,1.6537618086,-1
28040,billancelles,28190,48.4938554286,1.21326841082,0
28041,blandainville,28120,48.3153780498,1.29204429237,0
28046,boissy les perche,28340,48.6806255579,0.901884911868,0
28048,la bourdiniere st loup,28360,48.3170148124,1.43019186424,0
28053,le boullay les deux eglises,28170,48.6321325907,1.3266464472,0
28055,le boullay thierry,28210,48.6345919447,1.43287089864,0
28056,boutigny prouais,28410,48.7343916136,1.56955678251,0
28058,brechamps,28210,48.67275991,1.52098330064,0
28061,brou,28160,48.2174479455,1.15740318839,0
28071,champrond en gatine,28240,48.3959360565,1.07458299345,0
28073,champseru,28700,48.4910310864,1.64595417772,0
28080,charbonnieres,28330,48.1895067201,0.944303356548,0
28082,charpont,28500,48.6958429169,1.43243894312,0
28084,chartainvilliers,28130,48.5430971453,1.54564862938,0
28095,chauffours,28120,48.3944888938,1.33691872297,0
28098,cherisy,28500,48.7567062776,1.43470618307,-1
28105,combres,28480,48.3366942783,1.06041193699,0
28106,conie molitard,28200,48.1134838252,1.44167207684,0
28107,corancez,28630,48.3673223163,1.5147876149,0
28108,cormainville,28140,48.1315186166,1.60577478136,0
28117,crecy couve,28500,48.6799400303,1.28280471955,0
28132,donnemain st mames,28200,48.1003971896,1.36973493796,0
28135,droue sur drouette,28230,48.6019197892,1.70074924736,0
28136,ecluzelles,28500,48.7084339399,1.42195083018,0
28140,epernon,28230,48.5941135535,1.68537156703,0
28141,ermenonville la grande,28120,48.3356889061,1.38093715514,0
28153,flacey,28800,48.1513426394,1.33294278767,0
28156,fontaine simon,28240,48.5088733732,0.992529524714,0
28158,fontenay sur eure,28630,48.4059853535,1.42241249487,0
28163,fresnay le gilmert,28300,48.5129802184,1.4182025742,0
28170,garancieres en drouais,28500,48.7027343223,1.28199977538,0
28190,guillonville,28140,48.0936096295,1.64289190439,0
28192,happonvilliers,28480,48.3299066055,1.10478004356,0
28200,jaudrais,28250,48.574248144,1.12322671781,0
28210,levesville la chenard,28310,48.3026078752,1.83081458653,0
28213,lormaye,28210,48.6389252281,1.54309712562,0
28214,la loupe,28240,48.473175806,1.02235330632,0
28219,luigny,28480,48.2366504401,1.02792441815,0
28222,luplante,28360,48.2989041205,1.38417149076,0
28230,maisons,28700,48.4036829881,1.84481413865,0
28231,la manceliere,28270,48.6429568791,0.985217307956,0
28235,marchezais,28410,48.7749796746,1.51347142125,0
28248,le mesnil thomas,28250,48.5900545537,1.08955144793,0
28259,montboissier,28800,48.2296631604,1.40996586006,0
28268,morainville,28700,48.3797470678,1.83370952065,0
28274,moutiers,28150,48.2956740987,1.76452451623,0
28277,neuvy en dunois,28800,48.2026068926,1.53607016392,0
28286,olle,28120,48.3861713176,1.29676910004,0
28293,oulins,28260,48.8665989228,1.4893062268,0
28300,poinville,28310,48.1748951047,1.90040585204,0
28301,poisvilliers,28300,48.5063843494,1.46123630371,0
28310,la puisaye,28250,48.6126007617,0.96980653651,0
28312,puiseux,28170,48.6389286317,1.36882043567,0
28313,reclainville,28150,48.3375337584,1.73962432713,0
28314,les ressuintes,28340,48.5952891998,0.926278842341,0
28315,revercourt,28270,48.7223591081,1.077287859,1
28316,rohaire,28340,48.6667438404,0.839547342501,0
28327,st bomer,28330,48.194965232,0.829197068789,0
28343,st laurent la gatine,28210,48.6932133379,1.54011525092,0
28351,st maixme hauterive,28170,48.5930292363,1.19005684059,0
28371,saussay,28260,48.8508071385,1.41035357724,0
28385,le thieulin,28240,48.4073892468,1.13977357716,0
28411,villars,28150,48.2311272458,1.54414100936,0
28425,ymeray,28320,48.5089746618,1.7030629617,0
28426,ymonville,28150,48.2495983689,1.75055866938,0
29006,benodet,29950,47.8780985371,-4.07751294821,0
29012,bolazec,29640,48.4425412035,-3.59509375301,0
29016,brasparts,29190,48.319245053,-3.95010933279,0
29020,briec,29510,48.0935971343,-4.02078477146,0
29023,carantec,29660,48.6553588661,-3.91293697247,0
29027,chateauneuf du faou,29520,48.1889732859,-3.82126129764,0
29033,le cloitre pleyben,29190,48.2580934437,-3.89646330855,0
29046,douarnenez,29100,48.0806526556,-4.32784220122,0
29053,le faou,29590,48.3059334041,-4.1421494556,0
29057,la foret fouesnant,29940,47.9201547936,-3.96862628403,0
29068,guiclan,29410,48.5431945117,-3.97996345952,0
29074,guimiliau,29400,48.4813913832,-3.99675935444,0
29079,henvic,29670,48.6328783034,-3.93010149284,0
29091,kerlouan,29890,48.6474993428,-4.37874276667,0
29095,kersaint plabennec,29860,48.4792039548,-4.36259963569,0
29097,lampaul guimiliau,29400,48.4836867404,-4.04069753915,0
29102,landeleau,29530,48.2527721686,-3.73269779844,0
29104,landevennec,29560,48.2809218863,-4.31254922353,0
29107,landudal,29510,48.0564737827,-3.97703879663,0
29109,landunvez,29840,48.5343990673,-4.72936031932,0
29111,lanhouarneau,29430,48.5756574548,-4.20447791215,0
29115,lannedern,29190,48.2892302936,-3.90201748494,0
29116,lanneuffret,29400,48.49529484,-4.20213358144,0
29117,lannilis,29870,48.569680781,-4.52393031535,0
29123,lennon,29190,48.2050048931,-3.90339473931,0
29124,lesneven,29260,48.5801251196,-4.31293757639,0
29125,leuhan,29390,48.1006333351,-3.77816667644,0
29130,locmaria plouzane,29280,48.3707952955,-4.65000050558,0
29134,locronan,29180,48.0978281716,-4.21322277368,0
29137,logonna daoulas,29460,48.3286587483,-4.28895101549,0
29142,lothey,29190,48.1833807935,-4.02633181773,0
29145,confort meilars,29790,48.0555503715,-4.43487649608,0
29146,melgven,29140,47.9129471121,-3.84206992486,0
29152,motreff,29270,48.2197857067,-3.56230710183,0
29159,peumerit,29710,47.9464369545,-4.29604672323,0
29166,ploeven,29550,48.1580700444,-4.21291088253,0
29170,plomelin,29700,47.9356261766,-4.15034793937,0
29174,ploneour lanvern,29720,47.9084114652,-4.26536047982,0
29176,plonevez porzay,29550,48.1272296746,-4.23927606607,0
29177,plouarzel,29810,48.4388139541,-4.72098791588,0
29180,ploudiry,29800,48.4572473494,-4.12922591839,0
29184,plouenan,29420,48.6212293904,-3.981458033,0
29187,plougar,29440,48.5563599197,-4.12888327343,0
29188,plougasnou,29630,48.6775667227,-3.8123079305,0
29201,ploumoguer,29810,48.3995302533,-4.71529077573,0
29204,plouneventer,29400,48.5209452812,-4.2090017471,0
29205,plounevezel,29270,48.3124244266,-3.57451157796,0
29206,plounevez lochrist,29430,48.6198454528,-4.19874644192,0
29237,la roche maurice,29800,48.4731568512,-4.19434003063,0
29238,roscanvel,29570,48.3183736714,-4.55863270014,0
29246,st eloy,29460,48.3633240509,-4.11570482602,0
29248,st fregant,29260,48.5988235193,-4.37368796467,0
29255,st meen,29260,48.5552363692,-4.25945997316,0
29262,st sauveur,29400,48.4485765331,-4.00036157147,0
29268,st thonan,29800,48.4765748709,-4.32223178766,0
29277,sizun,29450,48.3948012299,-4.04497181745,0
29281,tourch,29140,48.0265824234,-3.82409792498,0
29288,tregarantec,29260,48.549214184,-4.28952698165,0
29295,tremaouezan,29800,48.5091527499,-4.25573982304,0
29297,tremeven,29300,47.9020408602,-3.52520567711,0
29302,pont de buis les quimerch,29590,48.2755785211,-4.10701817475,0
2A011,altagene,20112,41.7091975922,9.07705100575,0
2A027,azzana,20121,42.1129499138,8.93094346781,0
2A038,bilia,20100,41.6222677793,8.90493830672,0
2A071,casalabriva,20140,41.7604107379,8.92486438361,0
2A085,cauro,20117,41.9042036105,8.89390218223,0
2A104,eccica suarella,20117,41.9231596216,8.89401261483,0
2A108,evisa,20126,42.285250229,8.82039690418,0
2A139,lecci,20137,41.6654830708,9.31906773443,0
2A142,levie,20170,41.6516390001,9.11567295923,0
2A158,mela,20112,41.6843116353,9.09251801465,0
2A163,monacia d aullene,20171,41.5249319364,9.01194250381,0
2A204,pastricciola,20121,42.1434520228,9.01623489472,0
2A232,pila canale,20123,41.7923350727,8.89878366545,0
2A259,rezza,20121,42.1240747257,8.95203254705,0
2A266,salice,20121,42.1045072661,8.90188848529,0
2A279,serriera,20147,42.307049386,8.73249922249,0
2A282,soccia,20125,42.2094271559,8.92258883331,0
2A308,ste lucie de tallano,20112,41.6682904009,9.06116918689,0
2A323,tavaco,20167,42.031523197,8.88435743542,0
2A324,tavera,20163,42.0697944697,9.01609349195,0
2A330,ucciani,20133,42.0469909829,8.98239119896,0
2A359,zicavo,20132,41.8845132229,9.1668409674,0
2B009,aleria,20270,42.1059105058,9.495645512,0
2B012,altiani,20251,42.2194492715,9.27831968193,0
2B042,borgo,20290,42.573930097,9.45690314359,0
2B045,bustanico,20212,42.3272213954,9.30862060139,0
2B052,campana,20229,42.3886009558,9.33996817013,0
2B054,campile,20290,42.4960198579,9.35529599495,0
2B057,canale di verde,20230,42.2649423913,9.50202161228,0
2B080,castifao,20218,42.5259960689,9.11827028996,0
2B081,castiglione,20218,42.4094045132,9.11404108561,0
2B086,centuri,20238,42.967184653,9.36449852317,0
2B087,cervione,20221,42.3210930584,9.5154262188,0
2B110,favalello,20212,42.2881585012,9.24928255053,0
2B126,giuncaggio,20251,42.1914716312,9.38364577936,0
2B134,l ile rousse,20220,42.631545096,8.93355970672,0
2B145,loreto di casinca,20215,42.4764297797,9.42503725117,0
2B149,lugo di nazza,20240,42.0755704255,9.32349396148,0
2B161,moita,20270,42.2817067777,9.41036898711,0
2B162,moltifao,20218,42.4744158583,9.12322901577,0
2B190,olmi cappella,20259,42.5203092978,9.02008756946,0
2B193,omessa,20236,42.3827760667,9.19362569461,0
2B199,palasca,20226,42.63006979,9.05733396893,0
2B221,piedipartino,20229,42.3571679541,9.34439923246,0
2B224,pietracorbara,20233,42.8446413084,9.43811996376,0
2B226,pietraserena,20251,42.2338486385,9.35461476082,0
2B234,piobetta,20234,42.340337842,9.36784123009,0
2B235,pioggiola,20259,42.5232293967,8.97529988566,0
2B243,polveroso,20229,42.4013407453,9.36126897942,0
2B252,pruno,20213,42.4243509668,9.44755598733,0
2B263,rospigliani,20242,42.1937798194,9.237935796,0
2B274,scolca,20290,42.5393358572,9.36456503602,0
2B286,sorbo ocagnano,20213,42.4824735958,9.48942771888,0
2B298,st florent,20217,42.6872130129,9.28317002062,0
2B309,santa maria di lota,20200,42.7511136181,9.42463745833,0
2B311,santa maria poggio,20221,42.3499153056,9.50880691499,0
2B314,santo pietro di tenda,20217,42.6724371425,9.20380969804,0
2B319,talasani,20230,42.4178789576,9.50731616445,0
2B321,tarrano,20234,42.3442277413,9.40173128284,0
2B328,tox,20270,42.2442032331,9.44292921906,0
2B337,valle di rostino,20235,42.4600748824,9.26425666892,0
2B338,valle d orezza,20229,42.3623635376,9.40202286355,0
2B361,zilia,20214,42.5186011027,8.90376320006,0
2B364,zuani,20272,42.264826425,9.34126627348,0
30007,ales,30100,44.1250099126,4.08828501262,0
30014,arpaillargues et aureillac,30700,43.9996930612,4.36386339286,0
30015,arphy,30120,44.0416960777,3.58679644026,0
30016,arre,30120,43.9579987719,3.51894390176,0
30023,aujargues,30250,43.7914361164,4.1286879695,0
30037,besseges,30160,44.290395291,4.10784015546,0
30048,bouquet,30580,44.1534538358,4.29248194802,0
30057,cabrieres,30210,43.9078732541,4.46681487399,0
30060,caissargues,30132,43.7920118667,4.39549848347,0
30062,calvisson,30420,43.7876770094,4.18871767018,0
30064,campestre et luc,30770,43.9384282987,3.40041205655,0
30065,canaules et argentieres,30350,43.9793142432,4.04842734125,0
30068,cardet,30350,44.014875409,4.08912365782,0
30083,codognan,30920,43.7226508777,4.2269417423,0
30094,corbes,30140,44.0747158788,3.95441606687,0
30099,cros,30170,44.0012514545,3.82331277161,0
30101,deaux,30360,44.0696746429,4.15790538028,0
30104,domessargues,30350,43.9732979744,4.16569285159,0
30106,durfort et st martin de sossenac,30170,43.9854341188,3.95398099207,-1
30110,flaux,30700,44.0133314652,4.51091483883,0
30112,fons,30730,43.9072744554,4.18054520529,0
30117,fourques,30300,43.7116543785,4.54884323842,0
30119,fressac,30170,43.9964171524,3.9209656443,0
30121,gailhan,30260,43.8468404118,4.02923303341,0
30122,gajan,30730,43.8985088246,4.22564270538,0
30135,jonquieres st vincent,30300,43.8279005842,4.55775920877,0
30136,junas,30250,43.7615067362,4.11752159876,0
30138,langlade,30980,43.8045117845,4.25533661815,0
30143,laval st roman,30760,44.300208195,4.50443092507,0
30150,logrian florian,30610,43.946291935,4.02495373936,0
30168,mialet,30140,44.1249777837,3.93832235648,0
30171,molieres sur ceze,30410,44.261353293,4.14846746114,0
30174,montaren et st mediers,30700,44.0446191857,4.38296878497,0
30179,montfrin,30490,43.8750973783,4.59182307078,0
30182,montpezat,30730,43.8539397379,4.15932886885,0
30183,moulezan,30350,43.9255132059,4.12932302147,0
30184,moussac,30190,43.9775652657,4.23531660629,0
30187,navacelles,30580,44.1655136913,4.23593579297,0
30197,les plans,30340,44.1405053543,4.21212255981,0
30201,ponteils et bresis,30450,44.3981409467,3.96697312804,0
30202,pont st esprit,30130,44.2526637065,4.63901945786,0
30204,potelieres,30500,44.2243968087,4.22738343545,0
30206,poulx,30320,43.9145982171,4.42394747626,0
30207,pouzilhac,30210,44.0390457714,4.5813397789,0
30211,redessan,30129,43.8345466774,4.51298942933,0
30213,revens,30750,44.091237523,3.30243079472,0
30214,ribaute les tavernes,30720,44.0418878865,4.08501586323,0
30217,rochefort du gard,30650,43.9811688272,4.68155728487,0
30224,la rouviere,30190,43.9199042762,4.24092022842,0
30226,st alexandre,30130,44.2239447184,4.63170135907,0
30228,ste anastasie,30190,43.9319120085,4.34202199629,0
30230,st andre de roquepertuis,30630,44.240660437,4.44801510807,0
30232,st andre d olerargues,30330,44.1653858318,4.4963265641,0
30233,st bauzely,30730,43.9219966134,4.19218594435,0
30234,st benezet,30350,43.9911168428,4.13585383193,0
30235,st bonnet du gard,30210,43.9271833861,4.53872495872,0
30254,st genies de comolas,30150,44.0657349298,4.73124185894,0
30255,st genies de malgoires,30190,43.94623194,4.2131714959,0
30263,st hippolyte du fort,30170,43.9541335722,3.85306084784,1
30267,st jean de serres,30350,43.9898474305,4.0762512043,0
30275,st just et vacquieres,30580,44.1005216678,4.23587499395,0
30277,st laurent de carnols,30200,44.2256485966,4.53204790849,0
30280,st laurent le minier,30440,43.9251433166,3.65288683571,0
30299,st siffret,30700,44.0153596124,4.46857345963,0
30302,st victor la coste,30290,44.0551218504,4.64162593876,0
30303,st victor de malcap,30500,44.2544238833,4.23077320622,0
30304,salazac,30760,44.2565156091,4.53650899935,0
30308,sanilhac sagries,30700,43.9548767362,4.4196061912,0
30312,sauveterre,30150,44.0168058845,4.80890320388,0
30315,saze,30650,43.9447000008,4.69826538851,0
30317,sernhac,30210,43.9119026242,4.56096710639,0
30322,soudorgues,30460,44.0661076711,3.80654189355,0
30332,treves,30750,44.0700313449,3.39129875689,0
30337,vallabrix,30700,44.0656231815,4.48392568742,0
30340,valliguieres,30210,44.0080792047,4.58999068542,0
30342,venejan,30200,44.198514501,4.66816449365,0
30346,vers pont du gard,30210,43.9668458822,4.51945060223,0
30348,vezenobres,30360,44.0510480255,4.13455182602,0
30356,rodilhan,30230,43.825503937,4.43410669109,0
31004,ayguesvives,31450,43.4290243945,1.59439448927,0
31008,anan,31230,43.3522518749,0.810075633308,0
31009,antichan de frontignes,31510,42.9696953465,0.676907980365,0
31013,ardiege,31210,43.0667699712,0.64401533309,0
31014,arguenos,31160,42.9592233941,0.72693971703,0
31019,artigue,31110,42.8264001411,0.63971982942,0
31021,aspret sarrat,31800,43.0698319191,0.720036788419,0
31023,aulon,31420,43.190035341,0.813417936999,0
31026,auriac sur vendinelle,31460,43.519408834,1.82440314638,0
31053,beaupuy,31850,43.6525825042,1.55869879525,-1
31055,beauville,31460,43.4675844934,1.7707274596,-1
31057,belberaud,31450,43.5037794316,1.56972339327,0
31059,belbeze en comminges,31260,43.133868235,1.02965888187,0
31071,bois de la pierre,31390,43.3411967523,1.1619650342,0
31078,boudrac,31580,43.1873792108,0.517345335704,0
31081,bourg d oueil,31110,42.8605605642,0.486883887759,0
31084,boussens,31360,43.1763531912,0.960371645513,0
31088,brax,31490,43.6156942044,1.23194886903,0
31109,cassagnabere tournas,31420,43.2311062604,0.799151440801,0
31113,castanet tolosan,31320,43.5136166687,1.50383757047,0
31114,castelbiague,31160,43.0356678546,0.927325532514,0
31117,castelmaurou,31180,43.6845152261,1.53745049477,0
31123,castillon de larboust,31110,42.7401974688,0.557666969635,0
31131,cazaunous,31160,42.9882048056,0.724729046231,0
31135,cazeres,31220,43.2203354224,1.09307402728,0
31143,cier de riviere,31510,43.0582093702,0.626576681878,0
31150,cornebarrieu,31700,43.6486265729,1.32242964582,0
31151,corronsac,31450,43.4715894844,1.48988057955,0
31156,cox,31480,43.7604806634,1.04203619262,0
31174,estadens,31160,43.0338015189,0.844111123426,0
31183,figarol,31260,43.086105599,0.905126707725,0
31185,folcarde,31290,43.4059778673,1.79495498171,0
31187,fonsorbes,31470,43.5317695743,1.23863670585,0
31206,gaillac toulza,31550,43.2567352836,1.45627950177,0
31208,ganties,31160,43.0640234495,0.836948319209,0
31220,gibel,31560,43.3026504146,1.67636064192,0
31243,juzes,31540,43.4471276111,1.79347652101,0
31245,juzet d izaut,31160,42.9699962027,0.757388801207,0
31252,labastide st sernin,31620,43.7357715003,1.4659716657,0
31254,labege,31670,43.539137717,1.5206207109,0
31268,lalouret laffiteau,31800,43.1867504971,0.700251649847,0
31282,launaguet,31140,43.6700766081,1.45516003737,0
31297,levignac,31530,43.6593918197,1.20389227339,0
31302,lodes,31800,43.1663358604,0.657578380319,0
31315,mane,31260,43.080178576,0.9447955326,0
31325,mascarville,31460,43.5587512833,1.75383087377,0
31334,mauzac,31410,43.3756100753,1.30283298461,0
31336,mazeres sur salat,31260,43.1324112099,0.963599428998,0
31343,mirambeau,31230,43.4059897744,0.863062543914,1
31348,moncaup,31160,42.9729218811,0.701637765798,0
31356,montaigut sur save,31530,43.6803943619,1.2345663902,0
31359,montastruc saves,31370,43.3616344154,1.01900079597,0
31362,montberaud,31220,43.1595238311,1.15513584785,0
31368,montclar lauragais,31290,43.362728431,1.71364639022,0
31371,montegut lauragais,31540,43.4775080465,1.93140539637,0
31374,montesquieu lauragais,31450,43.4073286541,1.62763249857,0
31375,montesquieu volvestre,31310,43.192539602,1.21785196007,0
31378,montgaillard sur save,31350,43.2545847834,0.717487034111,0
31380,montgeard,31560,43.3434044557,1.64154767835,0
31396,nailloux,31560,43.3652413733,1.61316756794,0
31398,nizan gesse,31350,43.2304323776,0.596409287994,0
31412,peguilhan,31350,43.3182848209,0.703637578751,0
31416,peyssies,31390,43.3257060217,1.18484909158,0
31423,plagnole,31370,43.4114527316,1.06388606316,0
31424,plaisance du touch,31830,43.557591642,1.28585811821,0
31427,pointis inard,31800,43.0835798216,0.79692777032,0
31430,ponlat taillebourg,31210,43.1122469519,0.596250257433,0
31432,portet de luchon,31110,42.811445173,0.47107519018,0
31433,portet sur garonne,31120,43.529395272,1.40251955724,0
31448,rebigue,31320,43.4900829382,1.47765829898,0
31449,regades,31800,43.0533534739,0.717699496738,0
31452,rieucaze,31800,43.0758069309,0.75229643929,0
31460,roquettes,31120,43.4947364798,1.37416616378,0
31463,roumens,31540,43.4646275014,1.93578142821,0
31466,saiguede,31470,43.5233769475,1.14231751485,0
31468,st andre,31420,43.2742895266,0.847168180191,0
31470,st aventin,31110,42.7594170368,0.576677377934,0
31478,st felix lauragais,31540,43.4505941916,1.90172958444,0
31489,st jean lherm,31380,43.6977269896,1.61794512613,0
31491,st julia,31540,43.4940652738,1.89419935625,0
31493,st lary boujean,31350,43.2218813039,0.740007283521,0
31495,st leon,31560,43.3970008535,1.56284460409,0
31499,st lys,31470,43.5100073275,1.19955711914,0
31501,st marcel paulel,31590,43.6566271869,1.61471686848,0
31508,st paul d oueil,31110,42.8382523889,0.555644090408,0
